路径编号,业务ID,业务组名称,操作简称,路径编码
672,"042E0102
042E0102
042E0112
040O0240
042E0118
040V0200
040V0204
040P0700
07161403
040V0206
042E0118
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0112
040O0240
042E0118
040P0200
042E0118
040V0200
040V0204
042E0118
042E0102
042E0102
042E0102
042E0112
040V0200
040V0204
040P0700
07161403
040V0206
042E0118
042E0102
042E0102
042E0102
042E0102
042E0112
040P0200
042E0118
040O0240
042E0118
040V0200
040V0204
042E0118
042E0102
042E0102
042E0102
042E0112
040O0240
042E0118
040V0200
040V0204
040P0700
07161403
040V0206
042E0118
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
同行人提取
检索提取
None
座位处理
座位锁放入口
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
同行人提取
检索提取
航班详情入口
检索提取
None
座位处理
检索提取
检索提取
检索提取
检索提取
检索提取
None
座位处理
座位锁放入口
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情入口
检索提取
同行人提取
检索提取
None
座位处理
检索提取
检索提取
检索提取
检索提取
检索提取
同行人提取
检索提取
None
座位处理
座位锁放入口
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
提取同行人按钮
序号输入框选中旅客
None
座位处理-确定按钮
座位与旅客控制页面
座位属性更改按钮
从其他页面返回检索页刷新
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
提取同行人按钮
序号输入框选中旅客
航班控制页面加载
序号输入框选中旅客
None
座位处理-确定按钮
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
None
座位处理-确定按钮
座位与旅客控制页面
座位属性更改按钮
从其他页面返回检索页刷新
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
航班控制页面加载
序号输入框选中旅客
提取同行人按钮
序号输入框选中旅客
None
座位处理-确定按钮
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
提取同行人按钮
序号输入框选中旅客
None
座位处理-确定按钮
座位与旅客控制页面
座位属性更改按钮
从其他页面返回检索页刷新
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客检索清空按钮",BRT_0401
673,"042E0102
040P0700
16200700
07161403
nav","检索提取
座位锁放入口
None
座位锁放
结束","旅客查询页签检索按钮
座位与旅客控制页面
None
座位属性更改按钮
关闭当前页面",BRT_040Other
674,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0106
040P0700
042E0118
040P0700
042E0118
nav","检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情入口
座位锁放入口
检索提取
座位锁放入口
检索提取
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客详情按钮
座位与旅客控制页面
序号输入框选中旅客
座位与旅客控制页面
序号输入框选中旅客
关闭当前页面",BRT_040Other
675,"042E0102
042E0102
040P0700
042E0118
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
01010910
040P0700
07161403
nav","检索提取
检索提取
座位锁放入口
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
框架公共功能
座位锁放入口
座位锁放
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
座位与旅客控制页面
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
关闭当前页面",BRT_040Other
676,"042E0102
042E0102
042E0102
042E0102
040P0700
042E0118
040P0700
07161403
042E0118
042E0102
042E0102
040P0700
07161403
042E0118
042E0102
042E0118
040O0240
01010910
040P0700
07161403
nav","检索提取
检索提取
检索提取
检索提取
座位锁放入口
检索提取
座位锁放入口
座位锁放
检索提取
检索提取
检索提取
座位锁放入口
座位锁放
检索提取
检索提取
检索提取
同行人提取
框架公共功能
座位锁放入口
座位锁放
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
座位与旅客控制页面
序号输入框选中旅客
座位与旅客控制页面
座位属性更改按钮
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
座位与旅客控制页面
座位属性更改按钮
序号输入框选中旅客
旅客查询页签检索按钮
序号输入框选中旅客
提取同行人按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
关闭当前页面",BRT_040Other
677,"042E0102
042E0118
040O0240
040P0700
07161403
042E0118
042E0102
042E0106
042E0112
042E0106
042E0102
042E0102
040P0700
07161403
042E0118
01010910
040P0700
nav","检索提取
检索提取
同行人提取
座位锁放入口
座位锁放
检索提取
检索提取
旅客详情入口
检索提取
旅客详情入口
检索提取
检索提取
座位锁放入口
座位锁放
检索提取
框架公共功能
座位锁放入口
结束","旅客查询页签检索按钮
序号输入框选中旅客
提取同行人按钮
座位与旅客控制页面
座位属性更改按钮
序号输入框选中旅客
旅客查询页签检索按钮
旅客详情按钮
列表切换旅客
旅客详情按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
座位与旅客控制页面
座位属性更改按钮
序号输入框选中旅客
系统自动轮询登机办理定时刷新
座位与旅客控制页面
关闭当前页面",BRT_040Other
678,"042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客检索清空按钮",BRT_0401
679,"042E0102
040P0700
07161403
01010910
040P0700
07161403
nav","检索提取
座位锁放入口
座位锁放
框架公共功能
座位锁放入口
座位锁放
结束","旅客查询页签检索按钮
座位与旅客控制页面
座位属性更改按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
关闭当前页面",BRT_040Other
680,"042E0102
01010910
040P0700
07161403
16200700
nav","检索提取
框架公共功能
座位锁放入口
座位锁放
None
结束","旅客查询页签检索按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
None
关闭当前页面",BRT_040Other
681,"042E0115
042E0115
042E0106
042E0117","检索提取
检索提取
旅客详情入口
结束","旅客提取页签检索按钮
旅客提取页签检索按钮
旅客详情按钮
旅客检索清空按钮",BRT_0402
682,"042E0102
040P0200
042E0118
040P0202
040P0202
01010910
040P0700
16200700
nav","检索提取
航班详情入口
检索提取
航班详情
航班详情
框架公共功能
座位锁放入口
None
结束","旅客查询页签检索按钮
航班控制页面加载
序号输入框选中旅客
航班控制-刷新按钮
航班控制-刷新按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
None
关闭当前页面",BRT_040Other
683,"042E0102
040P0700
042E0118
042E0118
042E0118
042E0112
042F0800
042E0118
042E0117","检索提取
座位锁放入口
检索提取
检索提取
检索提取
检索提取
证件校验入口
检索提取
结束","旅客查询页签检索按钮
座位与旅客控制页面
序号输入框选中旅客
序号输入框选中旅客
序号输入框选中旅客
列表切换旅客
国际证件校验页面加载
序号输入框选中旅客
旅客检索清空按钮",BRT_0401
684,"042E0102
040P0200
042E0118
040P0700
042E0118
042E0118
042E0118
042E0112
042F0800
042E0118
042E0117","检索提取
航班详情入口
检索提取
座位锁放入口
检索提取
检索提取
检索提取
检索提取
证件校验入口
检索提取
结束","旅客查询页签检索按钮
航班控制页面加载
序号输入框选中旅客
座位与旅客控制页面
序号输入框选中旅客
序号输入框选中旅客
序号输入框选中旅客
列表切换旅客
国际证件校验页面加载
序号输入框选中旅客
旅客检索清空按钮",BRT_0401
685,"042E0102
040P0200
040P0202
040P0202
040P0202
01010910
040P0700
07161403
07161403
07161403
nav","检索提取
航班详情入口
航班详情
航班详情
航班详情
框架公共功能
座位锁放入口
座位锁放
座位锁放
座位锁放
结束","旅客查询页签检索按钮
航班控制页面加载
航班控制-刷新按钮
航班控制-刷新按钮
航班控制-刷新按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
座位属性更改按钮
座位属性更改按钮
关闭当前页面",BRT_040Other
686,"042E0102
040O0240
042E0112
040O0200
040P0200
040P0202
040P0202
040P0205
042E0118
040P0200
040P0202
042E0118
040P0700
042E0118
042E0118
042E0118
042E0112
042F0800
042E0118
042E0118
042E0102
042E0102
040P0200
040P0700
07161403
040P0200
01010910
040P0700
07161403
nav","检索提取
同行人提取
检索提取
下一步值机
航班详情入口
航班详情
航班详情
OP/CI航班
检索提取
航班详情入口
航班详情
检索提取
座位锁放入口
检索提取
检索提取
检索提取
检索提取
证件校验入口
检索提取
检索提取
检索提取
检索提取
航班详情入口
座位锁放入口
座位锁放
航班详情入口
框架公共功能
座位锁放入口
座位锁放
结束","旅客查询页签检索按钮
提取同行人按钮
列表切换旅客
值机页面加载
航班控制页面加载
航班控制-刷新按钮
航班控制-刷新按钮
CI按钮
序号输入框选中旅客
航班控制页面加载
航班控制-刷新按钮
序号输入框选中旅客
座位与旅客控制页面
序号输入框选中旅客
序号输入框选中旅客
序号输入框选中旅客
列表切换旅客
国际证件校验页面加载
序号输入框选中旅客
序号输入框选中旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
航班控制页面加载
座位与旅客控制页面
座位属性更改按钮
航班控制页面加载
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
关闭当前页面",BRT_040Other
687,"042E0102
040O0240
042E0100
042E0102
042E0112
042E0112
042E0112
040P0202
040P0202
040P0202
042E0118
040P0200
040P0202
042E0102
042E0102
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0102
042E0102
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0112
042E0102
042E0102
042E0102
042E0112
042E0106
042E0102
042E0118
042E0102
040P0700
01010910
040P0700
07161403
07161403
07161403
nav","检索提取
同行人提取
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
航班详情
航班详情
检索提取
航班详情入口
航班详情
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情入口
检索提取
检索提取
检索提取
座位锁放入口
框架公共功能
座位锁放入口
座位锁放
座位锁放
座位锁放
结束","旅客查询页签检索按钮
提取同行人按钮
旅客检索页面加载
旅客查询页签检索按钮
列表切换旅客
列表切换旅客
列表切换旅客
航班控制-刷新按钮
航班控制-刷新按钮
航班控制-刷新按钮
序号输入框选中旅客
航班控制页面加载
航班控制-刷新按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
列表切换旅客
旅客查询页签检索按钮
旅客查询页签检索按钮
旅客查询页签检索按钮
列表切换旅客
旅客详情按钮
旅客查询页签检索按钮
序号输入框选中旅客
旅客查询页签检索按钮
座位与旅客控制页面
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
座位属性更改按钮
座位属性更改按钮
关闭当前页面",BRT_040Other
688,"042E0102
042E0102
01010910
040P0700
07161403
16200700
nav","检索提取
检索提取
框架公共功能
座位锁放入口
座位锁放
None
结束","旅客查询页签检索按钮
旅客查询页签检索按钮
系统自动轮询登机办理定时刷新
座位与旅客控制页面
座位属性更改按钮
None
关闭当前页面",BRT_040Other
