business_id,business_label,BP,KC,PG,BT,SUB,business_class,class_name
040O0204,0,04,0O,02,04,4.349,04,值机接收
040O0204,0,04,0O,02,04,0.13,04,值机接收
042F0800,0,04,2F,08,00,28.879,22,证件校验
042E0121,0,04,2E,01,21,1.211,05,结束
042E0115,1,04,2E,01,15,1.704,02,检索提取
042E0118,0,04,2E,01,18,1.461,02,检索提取
042E0171,0,04,2E,01,71,4.602,22,证件校验
042F0801,0,04,2F,08,01,0.847,22,证件校验
042F0812,0,04,2F,08,12,2.535,22,证件校验
040O0211,0,04,0O,02,11,0.65,04,值机接收
040O0212,0,04,0O,02,12,5.613,04,值机接收
040O0204,0,04,0O,02,04,4.147,04,值机接收
040O0204,0,04,0O,02,04,4.209,04,值机接收
040O0204,0,04,0O,02,04,0.404,04,值机接收
042F0800,0,04,2F,08,00,51.601,22,证件校验
042E0121,0,04,2E,01,21,1.359,05,结束
042E0117,-1,04,2E,01,17,0.426,05,结束
042E0115,1,04,2E,01,15,1.583,02,检索提取
042E0171,0,04,2E,01,71,7.887,22,证件校验
042F0801,0,04,2F,08,01,0.752,22,证件校验
042F0812,0,04,2F,08,12,1.911,22,证件校验
040O0211,0,04,0O,02,11,0.535,04,值机接收
040O0212,0,04,0O,02,12,2.631,04,值机接收
040O0204,0,04,0O,02,04,2.927,04,值机接收
040O0204,0,04,0O,02,04,0.311,04,值机接收
040O0211,0,04,0O,02,11,1.444,04,值机接收
042E0121,0,04,2E,01,21,10.331,05,结束
042E0115,1,04,2E,01,15,1.853,02,检索提取
042E0118,0,04,2E,01,18,1.443,02,检索提取
040O0200,0,04,0O,02,00,0.319,04,值机接收
040O0211,0,04,0O,02,11,0.448,04,值机接收
040O0212,0,04,0O,02,12,2.555,04,值机接收
040O0204,0,04,0O,02,04,2.116,04,值机接收
040O0204,0,04,0O,02,04,0.328,04,值机接收
042E0121,0,04,2E,01,21,18.409,05,结束
042E0117,-1,04,2E,01,17,0.443,05,结束
042E0117,-1,04,2E,01,17,0.304,05,结束
042E0115,1,04,2E,01,15,10.6,02,检索提取
042E0115,1,04,2E,01,15,2.703,02,检索提取
042E0118,0,04,2E,01,18,1.305,02,检索提取
042E0115,1,04,2E,01,15,1.418,02,检索提取
042E0118,0,04,2E,01,18,1.298,02,检索提取
040O0200,0,04,0O,02,00,1.157,04,值机接收
040O0211,0,04,0O,02,11,0.642,04,值机接收
040O0204,0,04,0O,02,04,2.05,04,值机接收
040O0204,0,04,0O,02,04,3.439,04,值机接收
042E0121,0,04,2E,01,21,18.394,05,结束
042E0117,-1,04,2E,01,17,0.313,05,结束
042E0117,-1,04,2E,01,17,0.236,05,结束
042E0115,1,04,2E,01,15,3.955,02,检索提取
040O0200,0,04,0O,02,00,1.308,04,值机接收
040O0211,0,04,0O,02,11,0.591,04,值机接收
040O0204,0,04,0O,02,04,2.771,04,值机接收
040O0204,0,04,0O,02,04,6.094,04,值机接收
042E0121,0,04,2E,01,21,23.724,05,结束
042E0117,-1,04,2E,01,17,1.427,05,结束
042E0115,1,04,2E,01,15,2.134,02,检索提取
040O0200,0,04,0O,02,00,1.277,04,值机接收
040O0211,0,04,0O,02,11,0.454,04,值机接收
040O0204,0,04,0O,02,04,1.786,04,值机接收
01010915,-1,01,01,09,15,1.615,05,结束
042E0117,-1,04,2E,01,17,2.865,05,结束
042E0117,-1,04,2E,01,17,0.318,05,结束
042E0117,-1,04,2E,01,17,0.273,05,结束
042E0115,1,04,2E,01,15,5.444,02,检索提取
040O0200,0,04,0O,02,00,3.807,04,值机接收
040O0211,0,04,0O,02,11,0.447,04,值机接收
040O0204,0,04,0O,02,04,1.79,04,值机接收
042E0121,0,04,2E,01,21,8.319,05,结束
042E0117,-1,04,2E,01,17,1.136,05,结束
042E0115,1,04,2E,01,15,4.881,02,检索提取
040O0200,0,04,0O,02,00,1.598,04,值机接收
040O0211,0,04,0O,02,11,0.437,04,值机接收
040O0204,0,04,0O,02,04,3.421,04,值机接收
040O0210,0,04,0O,02,10,19.728,04,值机接收
042E0121,0,04,2E,01,21,1.56,05,结束
040O0200,0,04,0O,02,00,0.694,04,值机接收
040O0211,0,04,0O,02,11,0.488,04,值机接收
040O0204,0,04,0O,02,04,2.424,04,值机接收
01010915,-1,01,01,09,15,2.77,05,结束
042E0117,-1,04,2E,01,17,15.228,05,结束
042E0117,-1,04,2E,01,17,0.291,05,结束
042E0115,1,04,2E,01,15,2.538,02,检索提取
040O0200,0,04,0O,02,00,3.546,04,值机接收
040O0211,0,04,0O,02,11,0.548,04,值机接收
040O0204,0,04,0O,02,04,3.8,04,值机接收
042E0121,0,04,2E,01,21,19.989,05,结束
042E0117,-1,04,2E,01,17,0.396,05,结束
042E0115,1,04,2E,01,15,16.022,02,检索提取
040O0200,0,04,0O,02,00,1.159,04,值机接收
040O0211,0,04,0O,02,11,0.378,04,值机接收
040O0204,0,04,0O,02,04,1.818,04,值机接收
040O0204,0,04,0O,02,04,0.112,04,值机接收
042E0121,0,04,2E,01,21,12.342,05,结束
042E0117,-1,04,2E,01,17,0.199,05,结束
042E0117,-1,04,2E,01,17,0.206,05,结束
042E0115,1,04,2E,01,15,2.179,02,检索提取
040O0200,0,04,0O,02,00,2.32,04,值机接收
040O0211,0,04,0O,02,11,0.445,04,值机接收
040O0204,0,04,0O,02,04,10.342,04,值机接收
040O0204,0,04,0O,02,04,0.332,04,值机接收
042E0121,0,04,2E,01,21,19.15,05,结束
042E0117,-1,04,2E,01,17,0.338,05,结束
042E0117,-1,04,2E,01,17,0.288,05,结束
042E0117,-1,04,2E,01,17,0.275,05,结束
042E0115,1,04,2E,01,15,4.268,02,检索提取
040O0200,0,04,0O,02,00,2.45,04,值机接收
040O0211,0,04,0O,02,11,0.469,04,值机接收
040O0204,0,04,0O,02,04,5.419,04,值机接收
01010915,-1,01,01,09,15,4.128,05,结束
01010903,-1,01,01,09,03,16.446,05,结束
01010102,0,01,01,01,02,17.024,01,登录
042E0100,0,04,2E,01,00,5.878,02,检索提取
042E0115,1,04,2E,01,15,1.845,02,检索提取
040O0200,0,04,0O,02,00,1.228,04,值机接收
040O0211,0,04,0O,02,11,0.68,04,值机接收
040O0204,0,04,0O,02,04,6.422,04,值机接收
040O0204,0,04,0O,02,04,5.392,04,值机接收
040O0204,0,04,0O,02,04,0.305,04,值机接收
042E0121,0,04,2E,01,21,9.035,05,结束
042E0117,-1,04,2E,01,17,0.291,05,结束
042E0117,-1,04,2E,01,17,0.735,05,结束
042E0117,-1,04,2E,01,17,0.3,05,结束
042E0117,-1,04,2E,01,17,0.211,05,结束
042E0115,1,04,2E,01,15,2.52,02,检索提取
040O0200,0,04,0O,02,00,9.24,04,值机接收
040O0211,0,04,0O,02,11,0.537,04,值机接收
040O0204,0,04,0O,02,04,2.982,04,值机接收
040O0204,0,04,0O,02,04,1.979,04,值机接收
01010903,-1,01,01,09,03,32.017,05,结束
01010102,0,01,01,01,02,16.385,01,登录
042E0100,0,04,2E,01,00,2.034,02,检索提取
042E0200,1,04,2E,02,00,5.016,02,检索提取
042E0112,0,04,2E,01,12,2.269,02,检索提取
042E0224,-1,04,2E,02,24,0.888,05,结束
042E0200,1,04,2E,02,00,3.743,02,检索提取
042E0112,0,04,2E,01,12,2.277,02,检索提取
042E0112,0,04,2E,01,12,8.068,02,检索提取
042E0224,-1,04,2E,02,24,1.513,05,结束
042E0212,1,04,2E,02,12,3.525,02,检索提取
042E0219,1,04,2E,02,19,2.915,02,检索提取
042E0219,1,04,2E,02,19,5.935,02,检索提取
042E0219,1,04,2E,02,19,0.834,02,检索提取
040O0211,0,04,0O,02,11,1.117,04,值机接收
040O0204,0,04,0O,02,04,6.284,04,值机接收
040O0238,0,04,0O,02,38,31.853,09,重打牌
040O0238,0,04,0O,02,38,0.524,09,重打牌
040O0204,0,04,0O,02,04,4.677,04,值机接收
040O0204,0,04,0O,02,04,0.226,04,值机接收
040O0204,0,04,0O,02,04,28.381,04,值机接收
040O0204,0,04,0O,02,04,0.234,04,值机接收
042E0200,1,04,2E,02,00,17.526,02,检索提取
042E0224,-1,04,2E,02,24,0.143,05,结束
042E0201,1,04,2E,02,01,4.131,02,检索提取
042E0112,0,04,2E,01,12,1.456,02,检索提取
042E0200,1,04,2E,02,00,3.593,02,检索提取
042E0112,0,04,2E,01,12,0.421,02,检索提取
042E0112,0,04,2E,01,12,1.829,02,检索提取
042E0146,0,04,2E,01,46,0.743,09,重打牌
042E0112,0,04,2E,01,12,0.49,02,检索提取
040O0211,0,04,0O,02,11,1.006,04,值机接收
040O0204,0,04,0O,02,04,13.728,04,值机接收
042E0200,1,04,2E,02,00,45.482,02,检索提取
042E0224,-1,04,2E,02,24,0.121,05,结束
042E0112,0,04,2E,01,12,0.06,02,检索提取
042E0200,1,04,2E,02,00,6.904,02,检索提取
042E0112,0,04,2E,01,12,0.65,02,检索提取
040O0211,0,04,0O,02,11,1.363,04,值机接收
040O0204,0,04,0O,02,04,4.315,04,值机接收
040O0204,0,04,0O,02,04,0.231,04,值机接收
040O0204,0,04,0O,02,04,2.843,04,值机接收
042E0200,1,04,2E,02,00,17.017,02,检索提取
042E0224,-1,04,2E,02,24,0.114,05,结束
042E0112,0,04,2E,01,12,0.038,02,检索提取
042E0200,1,04,2E,02,00,7.085,02,检索提取
042E0112,0,04,2E,01,12,0.52,02,检索提取
042E0112,0,04,2E,01,12,1.629,02,检索提取
042E0146,0,04,2E,01,46,0.222,09,重打牌
042E0146,0,04,2E,01,46,0.083,09,重打牌
040O0211,0,04,0O,02,11,9.818,04,值机接收
040O0204,0,04,0O,02,04,5.007,04,值机接收
042E0200,1,04,2E,02,00,52.806,02,检索提取
042E0224,-1,04,2E,02,24,0.122,05,结束
042E0112,0,04,2E,01,12,0.047,02,检索提取
042E0200,1,04,2E,02,00,4.956,02,检索提取
042E0112,0,04,2E,01,12,0.699,02,检索提取
040O0211,0,04,0O,02,11,1.211,04,值机接收
040O0238,0,04,0O,02,38,1.122,09,重打牌
040O0238,0,04,0O,02,38,0.441,09,重打牌
040O0238,0,04,0O,02,38,0.237,09,重打牌
040O0204,0,04,0O,02,04,2.089,04,值机接收
042E0200,1,04,2E,02,00,47.596,02,检索提取
042E0112,0,04,2E,01,12,0.176,02,检索提取
042E0224,-1,04,2E,02,24,0.144,05,结束
042E0200,1,04,2E,02,00,0.54,02,检索提取
042E0112,0,04,2E,01,12,0.53,02,检索提取
042E0112,0,04,2E,01,12,1.022,02,检索提取
042E0146,0,04,2E,01,46,0.115,09,重打牌
042E0112,0,04,2E,01,12,0.264,02,检索提取
040O0211,0,04,0O,02,11,0.64,04,值机接收
040O0204,0,04,0O,02,04,2.634,04,值机接收
042E0200,1,04,2E,02,00,16.892,02,检索提取
042E0112,0,04,2E,01,12,0.179,02,检索提取
042E0224,-1,04,2E,02,24,0.868,05,结束
042E0200,1,04,2E,02,00,8.156,02,检索提取
042E0112,0,04,2E,01,12,5.632,02,检索提取
040O0211,0,04,0O,02,11,5.362,04,值机接收
040O0204,0,04,0O,02,04,3.28,04,值机接收
040O0204,0,04,0O,02,04,7.948,04,值机接收
042E0200,1,04,2E,02,00,34.136,02,检索提取
042E0112,0,04,2E,01,12,0.127,02,检索提取
042E0224,-1,04,2E,02,24,0.221,05,结束
042E0200,1,04,2E,02,00,3.883,02,检索提取
042E0112,0,04,2E,01,12,0.805,02,检索提取
040O0211,0,04,0O,02,11,1.1,04,值机接收
040O0204,0,04,0O,02,04,2.565,04,值机接收
042E0200,1,04,2E,02,00,13.332,02,检索提取
042E0224,-1,04,2E,02,24,0.116,05,结束
042E0112,0,04,2E,01,12,0.039,02,检索提取
042E0200,1,04,2E,02,00,2.656,02,检索提取
042E0112,0,04,2E,01,12,0.51,02,检索提取
040O0211,0,04,0O,02,11,2.096,04,值机接收
040O0204,0,04,0O,02,04,0.547,04,值机接收
040O0204,0,04,0O,02,04,10.163,04,值机接收
040O0204,0,04,0O,02,04,3.355,04,值机接收
040O0204,0,04,0O,02,04,0.258,04,值机接收
042E0200,1,04,2E,02,00,27.082,02,检索提取
042E0112,0,04,2E,01,12,0.127,02,检索提取
042E0224,-1,04,2E,02,24,0.131,05,结束
042E0200,1,04,2E,02,00,6.572,02,检索提取
042E0112,0,04,2E,01,12,7.689,02,检索提取
042E0200,1,04,2E,02,00,1.443,02,检索提取
042E0112,0,04,2E,01,12,2.35,02,检索提取
040O0211,0,04,0O,02,11,5.215,04,值机接收
040O0204,0,04,0O,02,04,9.824,04,值机接收
040O0204,0,04,0O,02,04,4.59,04,值机接收
040O0204,0,04,0O,02,04,0.104,04,值机接收
040O0204,0,04,0O,02,04,26.39,04,值机接收
040O0204,0,04,0O,02,04,0.384,04,值机接收
042E0200,1,04,2E,02,00,22.893,02,检索提取
042E0224,-1,04,2E,02,24,0.094,05,结束
042E0112,0,04,2E,01,12,0.061,02,检索提取
042E0200,1,04,2E,02,00,8.998,02,检索提取
042E0112,0,04,2E,01,12,1.572,02,检索提取
042E0112,0,04,2E,01,12,0.982,02,检索提取
040O0211,0,04,0O,02,11,0.712,04,值机接收
040O0212,0,04,0O,02,12,7.54,04,值机接收
040O0204,0,04,0O,02,04,2.385,04,值机接收
042E0200,1,04,2E,02,00,53.364,02,检索提取
042E0224,-1,04,2E,02,24,0.099,05,结束
042E0112,0,04,2E,01,12,0.052,02,检索提取
042E0200,1,04,2E,02,00,5.974,02,检索提取
042E0112,0,04,2E,01,12,0.828,02,检索提取
042E0200,1,04,2E,02,00,4.041,02,检索提取
042E0112,0,04,2E,01,12,0.399,02,检索提取
040O0211,0,04,0O,02,11,1.589,04,值机接收
040O0238,0,04,0O,02,38,0.354,09,重打牌
040O0238,0,04,0O,02,38,0.744,09,重打牌
040O0204,0,04,0O,02,04,2.504,04,值机接收
040O0238,0,04,0O,02,38,8.016,09,重打牌
040O0238,0,04,0O,02,38,0.536,09,重打牌
042E0200,1,04,2E,02,00,19.805,02,检索提取
042E0112,0,04,2E,01,12,0.149,02,检索提取
042E0224,-1,04,2E,02,24,1.833,05,结束
042E0200,1,04,2E,02,00,2.08,02,检索提取
042E0112,0,04,2E,01,12,0.497,02,检索提取
040O0211,0,04,0O,02,11,1.675,04,值机接收
040O0204,0,04,0O,02,04,1.173,04,值机接收
040O0204,0,04,0O,02,04,7.26,04,值机接收
040O0204,0,04,0O,02,04,0.185,04,值机接收
042E0200,1,04,2E,02,00,15.215,02,检索提取
042E0112,0,04,2E,01,12,0.189,02,检索提取
042E0224,-1,04,2E,02,24,0.155,05,结束
042E0200,1,04,2E,02,00,1.325,02,检索提取
042E0112,0,04,2E,01,12,2.097,02,检索提取
040O0211,0,04,0O,02,11,0.812,04,值机接收
040O0204,0,04,0O,02,04,5.303,04,值机接收
040O0204,0,04,0O,02,04,4.079,04,值机接收
040O0204,0,04,0O,02,04,0.094,04,值机接收
042E0200,1,04,2E,02,00,21.561,02,检索提取
042E0224,-1,04,2E,02,24,0.092,05,结束
042E0112,0,04,2E,01,12,0.04,02,检索提取
042E0200,1,04,2E,02,00,2.574,02,检索提取
042E0112,0,04,2E,01,12,0.538,02,检索提取
040O0211,0,04,0O,02,11,1.113,04,值机接收
040O0204,0,04,0O,02,04,5.496,04,值机接收
040O0204,0,04,0O,02,04,2.944,04,值机接收
042E0200,1,04,2E,02,00,28.606,02,检索提取
042E0224,-1,04,2E,02,24,0.094,05,结束
042E0112,0,04,2E,01,12,0.032,02,检索提取
042E0200,1,04,2E,02,00,0.992,02,检索提取
042E0200,1,04,2E,02,00,32.428,02,检索提取
042E0112,0,04,2E,01,12,12.829,02,检索提取
040O0211,0,04,0O,02,11,9.519,04,值机接收
040O0285,0,04,0O,02,85,2.665,22,证件校验
042F0801,0,04,2F,08,01,1.202,22,证件校验
042F0802,0,04,2F,08,02,4.827,22,证件校验
040O0200,0,04,0O,02,00,3.033,04,值机接收
040O0204,0,04,0O,02,04,1.933,04,值机接收
040O0238,0,04,0O,02,38,10.387,09,重打牌
040O0238,0,04,0O,02,38,0.57,09,重打牌
040O0238,0,04,0O,02,38,20.435,09,重打牌
040O0238,0,04,0O,02,38,0.604,09,重打牌
042E0200,1,04,2E,02,00,10.076,02,检索提取
042E0112,0,04,2E,01,12,0.224,02,检索提取
042E0224,-1,04,2E,02,24,0.201,05,结束
042E0200,1,04,2E,02,00,7.223,02,检索提取
042E0112,0,04,2E,01,12,1.344,02,检索提取
042E0112,0,04,2E,01,12,2.943,02,检索提取
042E0146,0,04,2E,01,46,0.236,09,重打牌
042E0112,0,04,2E,01,12,0.178,02,检索提取
040O0211,0,04,0O,02,11,1.28,04,值机接收
040O0204,0,04,0O,02,04,1.791,04,值机接收
042E0200,1,04,2E,02,00,17.966,02,检索提取
042E0224,-1,04,2E,02,24,0.135,05,结束
042E0112,0,04,2E,01,12,0.046,02,检索提取
042E0200,1,04,2E,02,00,4.396,02,检索提取
042E0112,0,04,2E,01,12,0.502,02,检索提取
040O0211,0,04,0O,02,11,2.075,04,值机接收
040O0204,0,04,0O,02,04,3.902,04,值机接收
042E0200,1,04,2E,02,00,2.995,02,检索提取
042E0112,0,04,2E,01,12,0.171,02,检索提取
042E0224,-1,04,2E,02,24,3.406,05,结束
042E0200,1,04,2E,02,00,9.697,02,检索提取
042E0112,0,04,2E,01,12,0.553,02,检索提取
040O0211,0,04,0O,02,11,1.151,04,值机接收
040O0204,0,04,0O,02,04,2.263,04,值机接收
042E0200,1,04,2E,02,00,13.09,02,检索提取
042E0112,0,04,2E,01,12,0.139,02,检索提取
042E0224,-1,04,2E,02,24,0.214,05,结束
042E0200,1,04,2E,02,00,0.954,02,检索提取
042E0112,0,04,2E,01,12,0.524,02,检索提取
040O0211,0,04,0O,02,11,1.532,04,值机接收
040O0204,0,04,0O,02,04,0.705,04,值机接收
040O0238,0,04,0O,02,38,1.038,09,重打牌
040O0238,0,04,0O,02,38,0.408,09,重打牌
040O0238,0,04,0O,02,38,0.256,09,重打牌
040O0204,0,04,0O,02,04,2.52,04,值机接收
042E0200,1,04,2E,02,00,16.843,02,检索提取
042E0112,0,04,2E,01,12,0.121,02,检索提取
042E0224,-1,04,2E,02,24,0.201,05,结束
042E0200,1,04,2E,02,00,7.388,02,检索提取
042E0112,0,04,2E,01,12,1.793,02,检索提取
040O0211,0,04,0O,02,11,1.207,04,值机接收
040O0238,0,04,0O,02,38,1.07,09,重打牌
040O0238,0,04,0O,02,38,0.489,09,重打牌
040O0204,0,04,0O,02,04,13.956,04,值机接收
042E0200,1,04,2E,02,00,28.475,02,检索提取
042E0112,0,04,2E,01,12,0.204,02,检索提取
042E0200,1,04,2E,02,00,5.394,02,检索提取
042E0214,0,04,2E,02,14,1.637,02,检索提取
042E0112,0,04,2E,01,12,0.175,02,检索提取
040O0211,0,04,0O,02,11,1.503,04,值机接收
040O0285,0,04,0O,02,85,3.211,22,证件校验
042F0801,0,04,2F,08,01,1.104,22,证件校验
042F0802,0,04,2F,08,02,4.283,22,证件校验
040O0200,0,04,0O,02,00,3.236,04,值机接收
040O0204,0,04,0O,02,04,6.733,04,值机接收
042E0200,1,04,2E,02,00,13.915,02,检索提取
042E0224,-1,04,2E,02,24,0.088,05,结束
042E0112,0,04,2E,01,12,0.036,02,检索提取
042E0200,1,04,2E,02,00,11.601,02,检索提取
042E0112,0,04,2E,01,12,0.644,02,检索提取
040O0211,0,04,0O,02,11,1.248,04,值机接收
040O0285,0,04,0O,02,85,0.661,22,证件校验
042F0801,0,04,2F,08,01,0.821,22,证件校验
042F0802,0,04,2F,08,02,2.482,22,证件校验
040O0200,0,04,0O,02,00,2.104,04,值机接收
040O0204,0,04,0O,02,04,1.875,04,值机接收
040O0270,0,04,0O,02,70,9.261,10,旅客详情
042E0200,1,04,2E,02,00,35.695,02,检索提取
042E0112,0,04,2E,01,12,0.118,02,检索提取
042E0224,-1,04,2E,02,24,0.155,05,结束
042E0200,1,04,2E,02,00,7.433,02,检索提取
042E0112,0,04,2E,01,12,0.519,02,检索提取
040O0211,0,04,0O,02,11,1.494,04,值机接收
040O0204,0,04,0O,02,04,1.852,04,值机接收
042E0200,1,04,2E,02,00,23.783,02,检索提取
042E0112,0,04,2E,01,12,0.127,02,检索提取
042E0224,-1,04,2E,02,24,0.278,05,结束
042E0200,1,04,2E,02,00,9.945,02,检索提取
042E0112,0,04,2E,01,12,1.272,02,检索提取
042E0112,0,04,2E,01,12,1.525,02,检索提取
042E0146,0,04,2E,01,46,0.178,09,重打牌
042E0112,0,04,2E,01,12,0.202,02,检索提取
040O0211,0,04,0O,02,11,1.496,04,值机接收
040O0204,0,04,0O,02,04,7.787,04,值机接收
040O0204,0,04,0O,02,04,21.93,04,值机接收
040O0204,0,04,0O,02,04,0.098,04,值机接收
042E0200,1,04,2E,02,00,26.312,02,检索提取
042E0112,0,04,2E,01,12,0.172,02,检索提取
042E0224,-1,04,2E,02,24,0.875,05,结束
042E0200,1,04,2E,02,00,4.579,02,检索提取
042E0112,0,04,2E,01,12,0.574,02,检索提取
040O0211,0,04,0O,02,11,1.385,04,值机接收
040O0204,0,04,0O,02,04,3.063,04,值机接收
042E0200,1,04,2E,02,00,10.088,02,检索提取
042E0112,0,04,2E,01,12,0.112,02,检索提取
042E0224,-1,04,2E,02,24,0.123,05,结束
042E0200,1,04,2E,02,00,5.183,02,检索提取
042E0112,0,04,2E,01,12,0.538,02,检索提取
040O0211,0,04,0O,02,11,1.366,04,值机接收
040O0204,0,04,0O,02,04,2.386,04,值机接收
042E0200,1,04,2E,02,00,10.172,02,检索提取
042E0112,0,04,2E,01,12,0.163,02,检索提取
042E0224,-1,04,2E,02,24,0.716,05,结束
042E0200,1,04,2E,02,00,7.807,02,检索提取
042E0216,0,04,2E,02,16,1.278,02,检索提取
042E0112,0,04,2E,01,12,1.111,02,检索提取
042E0112,0,04,2E,01,12,12.091,02,检索提取
040O0211,0,04,0O,02,11,0.719,04,值机接收
040O0285,0,04,0O,02,85,15.93,22,证件校验
042F0801,0,04,2F,08,01,2.207,22,证件校验
042F0802,0,04,2F,08,02,4.024,22,证件校验
042F0801,0,04,2F,08,01,3.142,22,证件校验
042F0802,0,04,2F,08,02,3.194,22,证件校验
042F0801,0,04,2F,08,01,3.092,22,证件校验
042F0802,0,04,2F,08,02,4.99,22,证件校验
040O0200,0,04,0O,02,00,3.62,04,值机接收
040O0212,0,04,0O,02,12,2.684,04,值机接收
040O0211,0,04,0O,02,11,8.259,04,值机接收
040O0204,0,04,0O,02,04,3.812,04,值机接收
042E0200,1,04,2E,02,00,24.678,02,检索提取
042E0112,0,04,2E,01,12,0.112,02,检索提取
042E0224,-1,04,2E,02,24,0.234,05,结束
042E0200,1,04,2E,02,00,5.056,02,检索提取
042E0112,0,04,2E,01,12,0.667,02,检索提取
040O0211,0,04,0O,02,11,1.938,04,值机接收
040O0204,0,04,0O,02,04,3.729,04,值机接收
040O0204,0,04,0O,02,04,21.12,04,值机接收
040O0204,0,04,0O,02,04,0.203,04,值机接收
042E0200,1,04,2E,02,00,17.01,02,检索提取
042E0112,0,04,2E,01,12,0.128,02,检索提取
042E0224,-1,04,2E,02,24,0.232,05,结束
042E0200,1,04,2E,02,00,8.38,02,检索提取
042E0112,0,04,2E,01,12,0.527,02,检索提取
040O0211,0,04,0O,02,11,1.187,04,值机接收
040O0204,0,04,0O,02,04,0.476,04,值机接收
040O0204,0,04,0O,02,04,32.432,04,值机接收
042E0200,1,04,2E,02,00,18.694,02,检索提取
042E0224,-1,04,2E,02,24,0.098,05,结束
042E0112,0,04,2E,01,12,0.043,02,检索提取
042E0200,1,04,2E,02,00,6.054,02,检索提取
042E0200,1,04,2E,02,00,13.79,02,检索提取
042E0112,0,04,2E,01,12,0.5,02,检索提取
040O0211,0,04,0O,02,11,1.134,04,值机接收
040O0204,0,04,0O,02,04,2.583,04,值机接收
042E0200,1,04,2E,02,00,10.26,02,检索提取
042E0112,0,04,2E,01,12,0.11,02,检索提取
042E0224,-1,04,2E,02,24,0.109,05,结束
042E0200,1,04,2E,02,00,1.443,02,检索提取
042E0112,0,04,2E,01,12,0.513,02,检索提取
040O0211,0,04,0O,02,11,1.311,04,值机接收
040O0204,0,04,0O,02,04,2.078,04,值机接收
042E0200,1,04,2E,02,00,1.453,02,检索提取
042E0112,0,04,2E,01,12,0.115,02,检索提取
042E0224,-1,04,2E,02,24,14.464,05,结束
042E0200,1,04,2E,02,00,0.3,02,检索提取
042E0112,0,04,2E,01,12,0.665,02,检索提取
042E0112,0,04,2E,01,12,1.589,02,检索提取
042E0146,0,04,2E,01,46,0.202,09,重打牌
042E0112,0,04,2E,01,12,0.088,02,检索提取
040O0211,0,04,0O,02,11,1.313,04,值机接收
040O0204,0,04,0O,02,04,2.741,04,值机接收
042E0200,1,04,2E,02,00,19.163,02,检索提取
042E0224,-1,04,2E,02,24,0.094,05,结束
042E0112,0,04,2E,01,12,0.034,02,检索提取
042E0200,1,04,2E,02,00,5.555,02,检索提取
042E0112,0,04,2E,01,12,0.537,02,检索提取
040O0211,0,04,0O,02,11,1.663,04,值机接收
040O0204,0,04,0O,02,04,0.912,04,值机接收
040O0211,0,04,0O,02,11,0.264,04,值机接收
040O0204,0,04,0O,02,04,1.776,04,值机接收
040O0204,0,04,0O,02,04,4.575,04,值机接收
042E0200,1,04,2E,02,00,18.553,02,检索提取
042E0112,0,04,2E,01,12,0.111,02,检索提取
042E0224,-1,04,2E,02,24,0.121,05,结束
042E0200,1,04,2E,02,00,5.171,02,检索提取
042E0112,0,04,2E,01,12,0.54,02,检索提取
040O0211,0,04,0O,02,11,1.435,04,值机接收
040O0204,0,04,0O,02,04,1.13,04,值机接收
042E0200,1,04,2E,02,00,1.645,02,检索提取
042E0112,0,04,2E,01,12,0.125,02,检索提取
042E0224,-1,04,2E,02,24,7.11,05,结束
042E0200,1,04,2E,02,00,1.663,02,检索提取
042E0112,0,04,2E,01,12,0.508,02,检索提取
040O0211,0,04,0O,02,11,1.737,04,值机接收
040O0204,0,04,0O,02,04,1.787,04,值机接收
040O0204,0,04,0O,02,04,3.725,04,值机接收
042E0200,1,04,2E,02,00,19.91,02,检索提取
042E0224,-1,04,2E,02,24,0.089,05,结束
042E0112,0,04,2E,01,12,0.036,02,检索提取
042E0200,1,04,2E,02,00,8.11,02,检索提取
042E0112,0,04,2E,01,12,0.516,02,检索提取
040O0211,0,04,0O,02,11,1.259,04,值机接收
040O0238,0,04,0O,02,38,0.581,09,重打牌
040O0238,0,04,0O,02,38,0.503,09,重打牌
040O0238,0,04,0O,02,38,0.116,09,重打牌
040O0204,0,04,0O,02,04,1.954,04,值机接收
042E0224,-1,04,2E,02,24,18.131,05,结束
