business_id,BP,KC,PG,BT,DIST,SUB,business_class,class_name,target
042E0200,4,214,2,0,24.0,8.38,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.527,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.187,4,值机接收,1
040O0204,4,24,2,4,7.0,0.476,4,值机接收,0
040O0204,4,24,2,4,0.0,32.432,4,值机接收,4
042E0200,4,214,2,0,190.0421,18.694,2,检索提取,1
042E0224,4,214,2,24,24.0,0.098,5,结束,3
042E0112,4,214,1,12,12.0416,0.043,2,检索提取,0
042E0200,4,214,2,0,12.0416,6.054,2,检索提取,0
042E0200,4,214,2,0,0.0,13.79,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.5,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.134,4,值机接收,1
040O0204,4,24,2,4,7.0,2.583,4,值机接收,0
042E0200,4,214,2,0,190.0421,10.26,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.11,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.109,5,结束,0
042E0200,4,214,2,0,24.0,1.443,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.513,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.311,4,值机接收,1
040O0204,4,24,2,4,7.0,2.078,4,值机接收,0
042E0200,4,214,2,0,190.0421,1.453,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.115,2,检索提取,0
042E0224,4,214,2,24,12.0416,14.464,5,结束,0
042E0200,4,214,2,0,24.0,0.3,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.665,2,检索提取,0
042E0112,4,214,1,12,0.0,1.589,2,检索提取,0
042E0146,4,214,1,46,34.0,0.202,9,重打牌,3
042E0112,4,214,1,12,34.0,0.088,2,检索提取,3
040O0211,4,24,2,11,190.0053,1.313,4,值机接收,1
040O0204,4,24,2,4,7.0,2.741,4,值机接收,0
042E0200,4,214,2,0,190.0421,19.163,2,检索提取,1
042E0224,4,214,2,24,24.0,0.094,5,结束,3
042E0112,4,214,1,12,12.0416,0.034,2,检索提取,0
042E0200,4,214,2,0,12.0416,5.555,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.537,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.663,4,值机接收,1
040O0204,4,24,2,4,7.0,0.912,4,值机接收,0
040O0211,4,24,2,11,7.0,0.264,4,值机接收,0
040O0204,4,24,2,4,7.0,1.776,4,值机接收,0
040O0204,4,24,2,4,0.0,4.575,4,值机接收,0
042E0200,4,214,2,0,190.0421,18.553,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.111,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.121,5,结束,0
042E0200,4,214,2,0,24.0,5.171,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.54,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.435,4,值机接收,1
040O0204,4,24,2,4,7.0,1.13,4,值机接收,0
042E0200,4,214,2,0,190.0421,1.645,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.125,2,检索提取,0
042E0224,4,214,2,24,12.0416,7.11,5,结束,0
042E0200,4,214,2,0,24.0,1.663,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.508,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.737,4,值机接收,1
040O0204,4,24,2,4,7.0,1.787,4,值机接收,0
040O0204,4,24,2,4,0.0,3.725,4,值机接收,0
042E0200,4,214,2,0,190.0421,19.91,2,检索提取,1
042E0224,4,214,2,24,24.0,0.089,5,结束,3
042E0112,4,214,1,12,12.0416,0.036,2,检索提取,0
042E0200,4,214,2,0,12.0416,8.11,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.516,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.259,4,值机接收,1
040O0238,4,24,2,38,27.0,0.581,9,重打牌,3
040O0238,4,24,2,38,0.0,0.503,9,重打牌,0
040O0238,4,24,2,38,0.0,0.116,9,重打牌,0
040O0204,4,24,2,4,34.0,1.954,4,值机接收,3
042E0224,4,214,2,24,191.0497,18.131,5,结束,1
042E0112,4,214,1,12,12.0416,0.058,2,检索提取,0
042E0200,4,214,2,0,12.0416,3.946,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.534,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.402,4,值机接收,1
042E0200,4,214,2,0,190.3182,5.888,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.128,2,检索提取,0
042E0224,4,214,2,24,12.0416,5.305,5,结束,0
042E0200,4,214,2,0,24.0,2.915,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.5,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.341,4,值机接收,1
040O0204,4,24,2,4,7.0,1.703,4,值机接收,0
042E0200,4,214,2,0,190.0421,3.117,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.096,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.146,5,结束,0
042E0200,4,214,2,0,24.0,2.747,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.52,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.983,4,值机接收,1
040O0204,4,24,2,4,7.0,2.042,4,值机接收,0
042E0200,4,214,2,0,190.0421,8.378,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.109,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.252,5,结束,0
042E0200,4,214,2,0,24.0,8.351,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.487,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.07,4,值机接收,1
040O0238,4,24,2,38,27.0,0.393,9,重打牌,3
040O0238,4,24,2,38,0.0,0.377,9,重打牌,0
040O0238,4,24,2,38,0.0,0.254,9,重打牌,0
040O0204,4,24,2,4,34.0,3.291,4,值机接收,3
042E0200,4,214,2,0,190.0421,19.154,2,检索提取,1
042E0224,4,214,2,24,24.0,0.1,5,结束,3
042E0112,4,214,1,12,12.0416,0.044,2,检索提取,0
042E0200,4,214,2,0,12.0416,4.176,2,检索提取,0
042E0112,4,214,1,12,12.0416,1.61,2,检索提取,0
040O0211,4,24,2,11,190.0053,2.341,4,值机接收,1
040O0204,4,24,2,4,7.0,2.558,4,值机接收,0
040O0238,4,24,2,38,34.0,1.91,9,重打牌,3
040O0238,4,24,2,38,0.0,0.433,9,重打牌,0
040O0238,4,24,2,38,0.0,0.231,9,重打牌,0
042E0200,4,214,2,0,193.7627,20.16,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.147,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.704,5,结束,0
042E0211,4,214,2,11,13.0,8.029,2,检索提取,0
042E0112,4,214,1,12,1.4142,0.486,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.205,4,值机接收,1
040O0204,4,24,2,4,7.0,0.92,4,值机接收,0
040O0204,4,24,2,4,0.0,8.016,4,值机接收,0
042E0224,4,214,2,24,191.0497,18.17,5,结束,1
042E0200,4,214,2,0,24.0,3.872,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.523,2,检索提取,0
042E0112,4,214,1,12,0.0,1.551,2,检索提取,0
042E0146,4,214,1,46,34.0,0.225,9,重打牌,3
042E0146,4,214,1,46,0.0,0.1,9,重打牌,0
042E0224,4,214,2,24,22.0227,1.24,5,结束,3
042E0200,4,214,2,0,24.0,10.412,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.504,2,检索提取,0
040O0211,4,24,2,11,190.0053,3.363,4,值机接收,1
040O0238,4,24,2,38,27.0,1.992,9,重打牌,3
040O0238,4,24,2,38,0.0,0.487,9,重打牌,0
042E0200,4,214,2,0,193.7627,7.816,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.106,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.246,5,结束,0
042E0200,4,214,2,0,24.0,1.446,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.498,2,检索提取,0
042E0112,4,214,1,12,0.0,1.479,2,检索提取,0
042E0146,4,214,1,46,34.0,0.169,9,重打牌,3
042E0112,4,214,1,12,34.0,0.099,2,检索提取,3
042E0224,4,214,2,24,12.0416,6.629,5,结束,0
042E0200,4,214,2,0,24.0,5.296,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.517,2,检索提取,0
042E0112,4,214,1,12,0.0,1.525,2,检索提取,0
042E0146,4,214,1,46,34.0,0.2,9,重打牌,3
042E0112,4,214,1,12,34.0,0.052,2,检索提取,3
040O0211,4,24,2,11,190.0053,1.22,4,值机接收,1
040O0204,4,24,2,4,7.0,3.716,4,值机接收,0
042E0200,4,214,2,0,190.0421,25.81,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.124,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.23,5,结束,0
042E0200,4,214,2,0,24.0,4.645,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.549,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.312,4,值机接收,1
040O0204,4,24,2,4,7.0,0.631,4,值机接收,0
040O0204,4,24,2,4,0.0,2.622,4,值机接收,0
040O0204,4,24,2,4,0.0,0.344,4,值机接收,0
042E0200,4,214,2,0,190.0421,36.565,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.132,2,检索提取,0
042E0200,4,214,2,0,12.0416,1.463,2,检索提取,0
042E0214,4,214,2,14,14.0,1.12,2,检索提取,0
042E0112,4,214,1,12,2.2361,0.176,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.319,4,值机接收,1
040O0204,4,24,2,4,7.0,1.986,4,值机接收,0
040O0204,4,24,2,4,0.0,0.376,4,值机接收,0
040O0204,4,24,2,4,0.0,23.573,4,值机接收,4
040O0204,4,24,2,4,0.0,0.216,4,值机接收,0
042E0224,4,214,2,24,191.0497,37.035,5,结束,1
042E0112,4,214,1,12,12.0416,0.147,2,检索提取,0
042E0200,4,214,2,0,12.0416,0.51,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.503,2,检索提取,0
040O0211,4,24,2,11,190.0053,5.947,4,值机接收,1
040O0204,4,24,2,4,7.0,3.241,4,值机接收,0
nav,0,0,0,0,24.7386,28.82,5,结束,4
040O0210,4,24,2,10,26.3818,8.44,4,值机接收,3
nav,0,0,0,0,26.3818,31.605,5,结束,4
042E0224,4,214,2,24,215.388,18.612,5,结束,1
042E0200,4,214,2,0,24.0,0.867,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.551,2,检索提取,0
042E0224,4,214,2,24,12.0416,7.076,5,结束,0
042E0200,4,214,2,0,24.0,1.16,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.377,2,检索提取,0
042E0200,4,214,2,0,12.0416,2.318,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.363,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.384,4,值机接收,1
040O0204,4,24,2,4,7.0,3.356,4,值机接收,0
040O0204,4,24,2,4,0.0,4.721,4,值机接收,0
040O0204,4,24,2,4,0.0,27.837,4,值机接收,4
040O0204,4,24,2,4,0.0,36.658,4,值机接收,4
040O0204,4,24,2,4,0.0,0.236,4,值机接收,0
042E0200,4,214,2,0,190.0421,20.532,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.217,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.377,5,结束,0
042E0200,4,214,2,0,24.0,10.029,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.661,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.165,4,值机接收,1
040O0204,4,24,2,4,7.0,2.433,4,值机接收,0
040O0204,4,24,2,4,0.0,4.399,4,值机接收,0
040O0204,4,24,2,4,0.0,0.233,4,值机接收,0
042E0200,4,214,2,0,190.0421,34.124,2,检索提取,1
042E0224,4,214,2,24,24.0,0.12,5,结束,3
042E0112,4,214,1,12,12.0416,0.043,2,检索提取,0
042E0200,4,214,2,0,12.0416,7.863,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.528,2,检索提取,0
042E0200,4,214,2,0,12.0416,2.54,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.396,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.151,4,值机接收,1
040O0238,4,24,2,38,27.0,0.731,9,重打牌,3
040O0238,4,24,2,38,0.0,0.661,9,重打牌,0
040O0204,4,24,2,4,34.0,2.169,4,值机接收,3
042E0200,4,214,2,0,190.0421,20.908,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.128,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.283,5,结束,0
042E0200,4,214,2,0,24.0,6.867,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.52,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.906,4,值机接收,1
040O0204,4,24,2,4,7.0,0.928,4,值机接收,0
040O0204,4,24,2,4,0.0,4.766,4,值机接收,0
042E0200,4,214,2,0,190.0421,18.511,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.261,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.184,5,结束,0
042E0200,4,214,2,0,24.0,4.091,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.503,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.341,4,值机接收,1
040O0204,4,24,2,4,7.0,0.705,4,值机接收,0
040O0204,4,24,2,4,0.0,2.162,4,值机接收,0
040O0204,4,24,2,4,0.0,14.468,4,值机接收,0
040O0204,4,24,2,4,0.0,0.214,4,值机接收,0
042E0200,4,214,2,0,190.0421,7.844,2,检索提取,1
042E0224,4,214,2,24,24.0,0.181,5,结束,3
042E0112,4,214,1,12,12.0416,0.104,2,检索提取,0
042E0200,4,214,2,0,12.0416,3.89,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.51,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.116,4,值机接收,1
040O0238,4,24,2,38,27.0,0.827,9,重打牌,3
040O0238,4,24,2,38,0.0,0.384,9,重打牌,0
040O0238,4,24,2,38,0.0,0.1,9,重打牌,0
042E0200,4,214,2,0,193.7627,0.789,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.112,2,检索提取,0
042E0224,4,214,2,24,12.0416,9.079,5,结束,0
042E0200,4,214,2,0,24.0,0.721,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.218,2,检索提取,0
042E0112,4,214,1,12,0.0,2.531,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.953,4,值机接收,1
040O0210,4,24,2,10,1.0,10.859,4,值机接收,0
040O0210,4,24,2,10,0.0,8.599,4,值机接收,0
040O0204,4,24,2,4,6.0,1.231,4,值机接收,0
040O0210,4,24,2,10,6.0,5.228,4,值机接收,0
040O0204,4,24,2,4,6.0,5.461,4,值机接收,0
040O0210,4,24,2,10,6.0,3.279,4,值机接收,0
040O0204,4,24,2,4,6.0,2.91,4,值机接收,0
040O0210,4,24,2,10,6.0,2.442,4,值机接收,0
040O0204,4,24,2,4,6.0,3.401,4,值机接收,0
042E0200,4,214,2,0,190.0421,17.005,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.176,2,检索提取,0
042E0200,4,214,2,0,12.0416,1.206,2,检索提取,0
042E0214,4,214,2,14,14.0,1.299,2,检索提取,0
042E0112,4,214,1,12,2.2361,1.164,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.798,4,值机接收,1
040O0238,4,24,2,38,27.0,0.443,9,重打牌,3
040O0238,4,24,2,38,0.0,0.41,9,重打牌,0
040O0238,4,24,2,38,0.0,0.259,9,重打牌,0
040O0204,4,24,2,4,34.0,9.619,4,值机接收,3
042E0200,4,214,2,0,190.0421,16.379,2,检索提取,1
042E0224,4,214,2,24,24.0,0.108,5,结束,3
042E0112,4,214,1,12,12.0416,0.036,2,检索提取,0
042E0200,4,214,2,0,12.0416,22.461,2,检索提取,4
042E0112,4,214,1,12,12.0416,0.553,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.927,4,值机接收,1
040O0204,4,24,2,4,7.0,0.716,4,值机接收,0
042E0200,4,214,2,0,190.0421,20.882,2,检索提取,1
042E0224,4,214,2,24,24.0,0.166,5,结束,3
042E0112,4,214,1,12,12.0416,0.048,2,检索提取,0
042E0200,4,214,2,0,12.0416,0.61,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.518,2,检索提取,0
040O0211,4,24,2,11,190.0053,7.32,4,值机接收,1
040O0204,4,24,2,4,7.0,0.555,4,值机接收,0
040O0204,4,24,2,4,0.0,2.4,4,值机接收,0
040O0204,4,24,2,4,0.0,15.82,4,值机接收,0
042E0200,4,214,2,0,190.0421,22.096,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.166,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.124,5,结束,0
042E0200,4,214,2,0,24.0,6.138,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.643,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.577,4,值机接收,1
040O0204,4,24,2,4,7.0,0.757,4,值机接收,0
040O0238,4,24,2,38,34.0,1.283,9,重打牌,3
040O0238,4,24,2,38,0.0,0.39,9,重打牌,0
040O0238,4,24,2,38,0.0,0.145,9,重打牌,0
040O0204,4,24,2,4,34.0,1.946,4,值机接收,3
042E0200,4,214,2,0,190.0421,32.418,2,检索提取,1
042E0224,4,214,2,24,24.0,0.119,5,结束,3
042E0112,4,214,1,12,12.0416,0.057,2,检索提取,0
042E0200,4,214,2,0,12.0416,0.865,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.497,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.379,4,值机接收,1
040O0238,4,24,2,38,27.0,0.68,9,重打牌,3
040O0238,4,24,2,38,0.0,0.423,9,重打牌,0
040O0238,4,24,2,38,0.0,0.25,9,重打牌,0
040O0204,4,24,2,4,34.0,1.744,4,值机接收,3
042E0200,4,214,2,0,190.0421,15.671,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.132,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.851,5,结束,0
042E0200,4,214,2,0,24.0,7.304,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.53,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.327,4,值机接收,1
040O0204,4,24,2,4,7.0,0.698,4,值机接收,0
040O0204,4,24,2,4,0.0,2.383,4,值机接收,0
040O0204,4,24,2,4,0.0,22.014,4,值机接收,4
042E0200,4,214,2,0,190.0421,19.418,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.119,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.155,5,结束,0
042E0200,4,214,2,0,24.0,15.45,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.558,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.174,4,值机接收,1
040O0204,4,24,2,4,7.0,9.608,4,值机接收,0
040O0204,4,24,2,4,0.0,0.361,4,值机接收,0
042E0200,4,214,2,0,190.0421,33.545,2,检索提取,1
042E0224,4,214,2,24,24.0,0.12,5,结束,3
042E0112,4,214,1,12,12.0416,0.045,2,检索提取,0
042E0200,4,214,2,0,12.0416,3.495,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.499,2,检索提取,0
042E0112,4,214,1,12,0.0,1.893,2,检索提取,0
042E0146,4,214,1,46,34.0,0.221,9,重打牌,3
042E0112,4,214,1,12,34.0,0.074,2,检索提取,3
040O0211,4,24,2,11,190.0053,2.087,4,值机接收,1
040O0204,4,24,2,4,7.0,8.236,4,值机接收,0
042E0200,4,214,2,0,190.0421,19.08,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.121,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.639,5,结束,0
042E0200,4,214,2,0,24.0,3.005,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.52,2,检索提取,0
042E0112,4,214,1,12,0.0,2.105,2,检索提取,0
042E0146,4,214,1,46,34.0,0.172,9,重打牌,3
042E0112,4,214,1,12,34.0,0.086,2,检索提取,3
040O0211,4,24,2,11,190.0053,0.903,4,值机接收,1
040O0204,4,24,2,4,7.0,1.703,4,值机接收,0
042E0200,4,214,2,0,190.0421,23.541,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.164,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.163,5,结束,0
042E0200,4,214,2,0,24.0,2.113,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.484,2,检索提取,0
042E0112,4,214,1,12,0.0,11.563,2,检索提取,0
042E0112,4,214,1,12,0.0,0.402,2,检索提取,0
01010903,1,1,9,3,213.3612,5.262,5,结束,1
01010102,1,1,1,2,8.0623,13.572,1,登录,0
042E0100,4,214,1,0,213.0305,1.952,2,检索提取,1
042E0115,4,214,1,15,15.0,8.031,2,检索提取,0
042E0117,4,214,1,17,2.0,23.315,5,结束,4
042E0117,4,214,1,17,0.0,0.88,5,结束,0
042E0117,4,214,1,17,0.0,5.986,5,结束,0
042E0115,4,214,1,15,2.0,23.702,2,检索提取,4
040O0200,4,24,2,0,190.5938,1.48,4,值机接收,1
040O0204,4,24,2,4,4.0,0.509,4,值机接收,0
040O0211,4,24,2,11,7.0,0.439,4,值机接收,0
040O0204,4,24,2,4,7.0,2.744,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.07,5,结束,1
042E0117,4,214,1,17,4.0,0.39,5,结束,0
042E0117,4,214,1,17,0.0,0.224,5,结束,0
042E0115,4,214,1,15,2.0,2.048,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.375,4,值机接收,1
040O0211,4,24,2,11,11.0,0.597,4,值机接收,0
040O0204,4,24,2,4,7.0,2.445,4,值机接收,0
01010915,1,1,9,15,26.6083,4.912,5,结束,3
042E0117,4,214,1,17,213.1807,13.359,5,结束,1
042E0117,4,214,1,17,0.0,0.477,5,结束,0
042E0115,4,214,1,15,2.0,3.144,2,检索提取,0
042E0171,4,214,1,71,56.0,3.28,22,证件校验,2
042F0801,4,215,8,1,70.3562,0.913,22,证件校验,2
042F0812,4,215,8,12,11.0,1.946,22,证件校验,0
040O0211,4,24,2,11,191.0968,0.633,4,值机接收,1
040O0212,4,24,2,12,1.0,4.379,4,值机接收,0
040O0204,4,24,2,4,8.0,3.112,4,值机接收,0
042F0800,4,215,8,0,191.1361,33.456,22,证件校验,1
042E0121,4,214,1,21,22.1585,4.701,5,结束,3
042E0117,4,214,1,17,4.0,0.289,5,结束,0
042E0115,4,214,1,15,2.0,3.027,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.388,4,值机接收,1
040O0211,4,24,2,11,11.0,0.532,4,值机接收,0
040O0204,4,24,2,4,7.0,2.888,4,值机接收,0
01010915,1,1,9,15,26.6083,1.841,5,结束,3
042E0117,4,214,1,17,213.1807,12.206,5,结束,1
042E0117,4,214,1,17,0.0,0.466,5,结束,0
042E0117,4,214,1,17,0.0,0.257,5,结束,0
042E0117,4,214,1,17,0.0,0.206,5,结束,0
042E0115,4,214,1,15,2.0,5.175,2,检索提取,0
040O0200,4,24,2,0,190.5938,2.378,4,值机接收,1
040O0211,4,24,2,11,11.0,0.495,4,值机接收,0
042E0121,4,214,1,21,190.2656,18.474,5,结束,1
042E0117,4,214,1,17,4.0,0.423,5,结束,0
042E0115,4,214,1,15,2.0,0.945,2,检索提取,0
042E0115,4,214,1,15,0.0,5.237,2,检索提取,0
042E0118,4,214,1,18,3.0,1.319,2,检索提取,0
040O0200,4,24,2,0,190.8533,5.924,4,值机接收,1
040O0211,4,24,2,11,11.0,0.542,4,值机接收,0
040O0204,4,24,2,4,7.0,2.916,4,值机接收,0
042E0121,4,214,1,21,190.7616,1.793,5,结束,1
042E0117,4,214,1,17,4.0,0.331,5,结束,0
042E0115,4,214,1,15,2.0,0.836,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.231,4,值机接收,1
040O0211,4,24,2,11,11.0,0.355,4,值机接收,0
040O0204,4,24,2,4,7.0,1.869,4,值机接收,0
042E0121,4,214,1,21,190.7616,1.481,5,结束,1
042E0117,4,214,1,17,4.0,0.409,5,结束,0
042E0115,4,214,1,15,2.0,2.158,2,检索提取,0
042E0115,4,214,1,15,0.0,2.721,2,检索提取,0
042E0118,4,214,1,18,3.0,1.301,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.616,4,值机接收,1
040O0211,4,24,2,11,11.0,0.474,4,值机接收,0
040O0204,4,24,2,4,7.0,4.648,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.077,5,结束,1
042E0112,4,214,1,12,9.0,3.442,2,检索提取,0
040O0240,4,24,2,40,192.0547,0.992,4,值机接收,1
042E0117,4,214,1,17,191.3897,1.163,5,结束,1
042E0117,4,214,1,17,0.0,0.72,5,结束,0
042E0117,4,214,1,17,0.0,0.256,5,结束,0
042E0115,4,214,1,15,2.0,2.945,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.248,4,值机接收,1
040O0211,4,24,2,11,11.0,0.53,4,值机接收,0
040O0204,4,24,2,4,7.0,6.573,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.648,5,结束,1
042E0117,4,214,1,17,4.0,0.507,5,结束,0
042E0115,4,214,1,15,2.0,2.183,2,检索提取,0
040O0200,4,24,2,0,190.5938,2.312,4,值机接收,1
040O0211,4,24,2,11,11.0,0.524,4,值机接收,0
040O0204,4,24,2,4,7.0,2.312,4,值机接收,0
042E0121,4,214,1,21,190.7616,7.757,5,结束,1
042E0117,4,214,1,17,4.0,0.352,5,结束,0
042E0115,4,214,1,15,2.0,2.929,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.471,4,值机接收,1
040O0211,4,24,2,11,11.0,0.471,4,值机接收,0
040O0204,4,24,2,4,7.0,1.421,4,值机接收,0
042E0121,4,214,1,21,190.7616,1.96,5,结束,1
042E0117,4,214,1,17,4.0,3.913,5,结束,0
042E0117,4,214,1,17,0.0,0.268,5,结束,0
042E0117,4,214,1,17,0.0,0.322,5,结束,0
042E0115,4,214,1,15,2.0,6.4,2,检索提取,0
042E0146,4,214,1,46,31.0,2.097,9,重打牌,3
042E0146,4,214,1,46,0.0,0.6,9,重打牌,0
040O0200,4,24,2,0,195.4917,3.145,4,值机接收,1
040O0211,4,24,2,11,11.0,0.458,4,值机接收,0
040O0204,4,24,2,4,7.0,26.837,4,值机接收,4
040O0204,4,24,2,4,0.0,0.277,4,值机接收,0
nav,0,0,0,0,24.7386,6.286,5,结束,3
042E0121,4,214,1,21,215.0674,2.794,5,结束,1
042E0117,4,214,1,17,4.0,0.495,5,结束,0
042E0115,4,214,1,15,2.0,2.844,2,检索提取,0
040O0200,4,24,2,0,190.5938,4.484,4,值机接收,1
040O0211,4,24,2,11,11.0,0.49,4,值机接收,0
040O0204,4,24,2,4,7.0,6.282,4,值机接收,0
01010915,1,1,9,15,26.6083,4.7,5,结束,3
042E0117,4,214,1,17,213.1807,0.706,5,结束,1
042E0117,4,214,1,17,0.0,0.304,5,结束,0
042E0115,4,214,1,15,2.0,9.925,2,检索提取,0
042E0106,4,214,1,6,9.0,2.156,10,旅客详情,0
042E0117,4,214,1,17,11.0,1.821,5,结束,0
042E0117,4,214,1,17,0.0,0.287,5,结束,0
042E0115,4,214,1,15,2.0,3.201,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.089,4,值机接收,1
040O0211,4,24,2,11,11.0,0.449,4,值机接收,0
040O0204,4,24,2,4,7.0,0.657,4,值机接收,0
040O0204,4,24,2,4,0.0,27.646,4,值机接收,4
040O0204,4,24,2,4,0.0,0.327,4,值机接收,0
042E0121,4,214,1,21,190.7616,5.672,5,结束,1
042E0117,4,214,1,17,4.0,0.947,5,结束,0
042E0117,4,214,1,17,0.0,0.317,5,结束,0
042E0115,4,214,1,15,2.0,5.03,2,检索提取,0
040O0200,4,24,2,0,190.5938,15.335,4,值机接收,1
040O0211,4,24,2,11,11.0,0.466,4,值机接收,0
040O0204,4,24,2,4,7.0,2.717,4,值机接收,0
040O0204,4,24,2,4,0.0,5.686,4,值机接收,0
040O0204,4,24,2,4,0.0,0.181,4,值机接收,0
